,0
294,-4.277763366699219
295,-1.902788519859314
296,-3.0845372676849365
297,-2.1354103088378906
298,-2.586137056350708
299,-4.35520601272583
300,-3.15838623046875
301,-2.9643173217773438
302,-3.756669282913208
303,-4.365226745605469
304,-0.812294602394104
305,-3.79107403755188
306,-1.0598691701889038
307,-1.2891364097595215
308,-4.452162742614746
309,-2.6077704429626465
310,-1.1580884456634521
311,-4.112239360809326
312,-4.838926315307617
313,-3.835972785949707
314,-3.271156072616577
315,-2.5710456371307373
316,-5.148093223571777
317,-3.187737464904785
318,-3.2707719802856445
319,-5.5176615715026855
320,-4.108034610748291
321,-4.0450921058654785
322,-2.797929525375366
323,-5.103210926055908
324,-2.2523186206817627
325,-5.663120269775391
326,-2.8673970699310303
327,-4.392979621887207
328,-3.484119176864624
329,-3.7430872917175293
330,-2.1558005809783936
331,-3.2818403244018555
332,-3.0528485774993896
333,-1.78646719455719
334,-4.116713523864746
335,-3.472485065460205
336,-3.0992813110351562
337,-4.240174293518066
338,-4.093392848968506
339,-3.867418050765991
340,-3.8127832412719727
341,-2.103890895843506
342,-1.8871701955795288
343,-2.9553098678588867
344,-2.997103691101074
345,-4.799674034118652
346,-3.0760700702667236
347,-6.006524085998535
348,-1.76692533493042
349,-3.58475399017334
350,-3.4833288192749023
351,-0.4709723889827728
352,-2.7852251529693604
353,-3.751662254333496
354,-2.6058080196380615
355,-2.9457695484161377
356,-3.3666179180145264
357,-2.28495454788208
358,-5.230643272399902
359,-3.2000248432159424
360,-2.512507438659668
361,-3.2808449268341064
362,-3.84380841255188
363,-4.127225399017334
364,-4.517775535583496
365,-2.1292781829833984
366,-2.5580828189849854
367,-3.511713981628418
368,-1.5100085735321045
369,-1.2090332508087158
370,-4.502528190612793
371,-2.09157395362854
372,-4.131068229675293
373,-2.5722429752349854
374,-2.1695573329925537
375,-2.8451404571533203
376,-3.925267457962036
377,-1.3682600259780884
378,-3.0208442211151123
379,-1.3615134954452515
380,-4.562020301818848
381,-2.44301700592041
382,-3.0147922039031982
383,-2.952028274536133
384,-3.817574977874756
385,-3.6252949237823486
386,-4.229254245758057
387,-3.59873366355896
388,-4.159416675567627
389,-1.7430052757263184
390,-4.152238845825195
391,-6.194178104400635
392,-4.197579860687256
393,-2.069051742553711
394,-5.822979927062988
395,-4.323822975158691
396,-2.553166627883911
397,-3.0357840061187744
398,-2.241515874862671
399,-3.840902328491211
400,-1.1292041540145874
401,-3.1671195030212402
402,-2.477600336074829
403,-2.5346076488494873
404,-2.4088656902313232
405,-3.3235013484954834
406,-2.703582286834717
407,-2.302342176437378
408,-2.6207234859466553
409,-2.977466583251953
410,-1.0018658638000488
411,-3.1733949184417725
412,-4.780513763427734
413,-2.858006238937378
414,-3.8476719856262207
415,-2.3153958320617676
416,-2.2006032466888428
417,-4.230900764465332
418,-3.835665464401245
419,-4.715908527374268
420,-2.835535764694214
421,-2.6232750415802
422,-2.988595485687256
423,-4.573992729187012
424,-1.9740753173828125
425,-1.91216242313385
426,-2.2857813835144043
427,-3.184654951095581
428,-3.285858154296875
429,-4.750913143157959
430,-3.0959277153015137
431,-1.1089985370635986
432,-1.1499780416488647
433,-2.1106948852539062
434,-3.9766106605529785
435,-1.6176732778549194
436,-2.7604737281799316
437,-2.8608155250549316
438,-1.4994128942489624
439,-4.140035152435303
440,-3.1166203022003174
441,-3.1228671073913574
442,-3.2706387042999268
443,-3.327035903930664
444,-5.82350492477417
445,-1.776991605758667
446,-2.2221832275390625
447,-4.270195960998535
448,-3.886162519454956
449,-1.2612651586532593
450,-2.735973834991455
451,-1.9202021360397339
452,-1.0294528007507324
453,-1.9205701351165771
454,-0.8633393049240112
455,-5.587124824523926
456,-3.551119089126587
457,-2.6552908420562744
458,-1.6875683069229126
459,-2.2695393562316895
460,-2.7244412899017334
461,-2.2190332412719727
462,-2.508298635482788
463,-2.761284351348877
464,-4.598377704620361
465,-2.1582295894622803
466,-3.5905210971832275
467,-0.9098498225212097
468,-0.644949197769165
469,-1.2882541418075562
470,-3.356410503387451
471,-3.3588404655456543
472,-6.730009078979492
473,-1.67249596118927
474,-4.778774261474609
475,-3.3441214561462402
476,-4.620380878448486
477,-3.021307945251465
478,-2.19881010055542
479,-2.602931499481201
480,-0.23517680168151855
481,-2.546405553817749
482,-0.5174669623374939
483,-2.577305316925049
484,-3.990605115890503
485,-1.3968514204025269
486,-2.635748863220215
487,-3.366241216659546
488,-4.480649471282959
489,-3.058551073074341
490,-1.1357848644256592
491,-2.76810884475708
492,-2.031297206878662
493,-1.610213279724121
494,-3.16279935836792
495,-1.9841259717941284
496,-2.9881410598754883
497,-4.927851676940918
498,-2.9589319229125977
499,-0.29873353242874146
